rank,tier,name,url,gold,silver,bronze,points,country,region,city,occupation,organization
26,grandmaster,Gabriel Preda,https://www.kaggle.com/gpreda,31,28,61,1260,Romania,Bucharest,Bucharest,Data Scientist,Endava
27,grandmaster,Heads or Tails,https://www.kaggle.com/headsortails,23,0,0,1257,United States,California,San Francisco,curious,heart
28,master,Gunes Evitan,https://www.kaggle.com/gunesevitan,11,7,11,1253,Turkey,Ankara,Ankara,Data Scientist,Orientis/Algomedicus
29,grandmaster,Ruchi Bhatia,https://www.kaggle.com/ruchi798,20,2,1,1212,India,Maharashtra,Mumbai,Data Science Global Ambassador,Z by HP 
30,grandmaster,SRK,https://www.kaggle.com/sudalairajkumar,30,13,21,1210,India,Tamil Nadu,Chennai,Data Scientist,UNKOWN
31,grandmaster,Vopani,https://www.kaggle.com/rohanrao,17,11,7,1208,India,Karnataka,Bengaluru,Data Scientist,H2O.ai
32,master,Ammar Alhaj Ali,https://www.kaggle.com/ammarnassanalhajali,14,9,18,1203,Kuwait,Hawalli Governorate,Hawally,Phd Student,Tomas bata university in zlín
33,grandmaster,Parul Pandey,https://www.kaggle.com/parulpandey,17,16,18,1187,India,Telangana,Hyderabad,ML,Weights & Biases
34,grandmaster,tito,https://www.kaggle.com/its7171,17,3,5,1169,Japan,Tokyo,Tokyo,Search Engineer,Universal Knowledge Inc.
35,grandmaster,OH SEOK KIM,https://www.kaggle.com/ohseokkim,16,4,12,1131,South Korea,Gyeonggi-do,Suwon-si,Software Engineer,Samsung Electronics.
36,master,Debarshi Chanda,https://www.kaggle.com/debarshichanda,11,13,10,1126,India,Maharashtra,Navi Mumbai,Student,IIT Guwahati
37,grandmaster,Shivam Bansal,https://www.kaggle.com/shivamb,27,11,29,1125,Singapore,UNKOWN,Singapore,Senior Data Scientist,H2O.ai
38,grandmaster,Leonie,https://www.kaggle.com/iamleonie,16,6,5,1105,Germany,Hesse,Frankfurt,Technical Project Lead,Automotive Industry
39,grandmaster,Alex Shonenkov,https://www.kaggle.com/shonenkov,18,4,6,1073,Russia,Krasnodar Krai,Adler,Researcher,SberAI
40,master,Hidehisa Arai,https://www.kaggle.com/hidehisaarai1213,13,5,8,1063,Japan,Tokyo,Tokyo,ML Engineer,Recruit Co. Ltd
41,grandmaster,AndresHG,https://www.kaggle.com/andreshg,16,6,1,1052,Spain,Community of Madrid,Madrid,Z by HP Global Ambassador and Senior Data Scientist,CoverWallet
42,grandmaster,Rachael Tatman,https://www.kaggle.com/rtatman,32,29,60,1043,United States,Washington,Seattle,Data Scientist,Kaggle
43,master,ColinMorris,https://www.kaggle.com/colinmorris,10,7,9,1041,Canada,Ontario,Toronto,Data Scientist,Kaggle
44,grandmaster,Karnika Kapoor,https://www.kaggle.com/karnikakapoor,15,0,0,1030,India,Delhi,Delhi,ML Enthusiast,Earth
45,grandmaster,Aleksey Bilogur,https://www.kaggle.com/residentmario,16,15,43,1012,United States,New York,New York,Person,spell.ml
46,master,AmbrosM,https://www.kaggle.com/ambrosm,10,4,6,1001,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
47,master,Luca Massaron,https://www.kaggle.com/lucamassaron,8,11,25,978,Italy,Veneto,Verona,Data Science & Modelling Senior Expert,illimity Bank
48,grandmaster,Kostiantyn Isaienkov,https://www.kaggle.com/isaienkov,19,10,22,969,Ukraine,Kharkiv Oblast,Kharkiv,Data Science Engineer,Quantum
49,master,Lucas Morin,https://www.kaggle.com/lucasmorin,9,11,17,961,France,Île-de-France,Paris,ML Engineer - Corporate Credit Risk,UNKOWN
50,master,Darien Schettler,https://www.kaggle.com/dschettler8845,7,12,29,952,Canada,Ontario,London,Staff Machine Learning Architect,VMWare Inc.
51,master,Theo Viel,https://www.kaggle.com/theoviel,11,17,9,951,France,Île-de-France,Paris,Research Scientist,DAMAE Medical
52,grandmaster,Yirun Zhang,https://www.kaggle.com/gogo827jz,17,12,15,943,United Kingdom,England,London, PhD in Telecommunications,King's College London
53,master,Fares Sayah,https://www.kaggle.com/faressayah,11,17,17,928,Algeria,Sétif Province,Setif,Data_Scientist,_____
54,master,Darek Kłeczek,https://www.kaggle.com/thedrcat,9,8,14,921,Poland,Masovian Voivodeship,Warsaw,Data Science,P&G
55,master,Slawek Biel,https://www.kaggle.com/slawekbiel,7,6,7,916,Poland,Lesser Poland Voivodeship,Kraków,Unemployed,Home
56,grandmaster,Ertuğrul Demir,https://www.kaggle.com/datafan07,15,3,5,916,Turkey,İstanbul,İstanbul,Human being,Earth
57,expert,Yassine Ghouzam,https://www.kaggle.com/yassineghouzam,3,1,2,913,France,Île-de-France,Paris,Looking for opportunities,Life Science machine learning
58,expert,stpete_ishii,https://www.kaggle.com/stpeteishii,0,2,53,888,Japan,Hyogo,Kobe,Engineer,TZ TECHNO
59,grandmaster,corochann,https://www.kaggle.com/corochann,16,5,10,880,Japan,Tokyo,Tokyo,Engineer,Preferred Networks
60,grandmaster,Laura Fink,https://www.kaggle.com/allunia,19,7,3,858,Germany,North Rhine-Westphalia,Cologne,Data Scientist,Micromata
61,grandmaster,Shahules,https://www.kaggle.com/shahules,15,7,9,854,India,Kerala,Kochi,Data Scientist,XXXX
62,grandmaster,Sharlto Cope,https://www.kaggle.com/dwin183287,15,2,0,831,Indonesia,Jakarta,Jakarta,a learner,heart
63,master,BIZEN,https://www.kaggle.com/hiro5299834,4,14,14,830,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
64,grandmaster,Iafoss,https://www.kaggle.com/iafoss,19,2,9,830,United States,Maryland,Gaithersburg,Research Scientist,IAI
65,grandmaster,mugen88,https://www.kaggle.com/mugentk,16,4,17,827,Japan,Osaka,Osaka,Data Scientist,JTC
66,grandmaster,Peter,https://www.kaggle.com/pestipeti,18,15,7,826,Hungary,UNKOWN,Budapest,"\,,/ (^_^)",(-(-_(-_-)_-)-)
67,master,M. Gagan Chandra,https://www.kaggle.com/gaganmaahi224,3,21,15,824,India,Sikkim,Majitar,Student,Sikkim Manipal institute of technology
68,master,Andrey Shtrauss,https://www.kaggle.com/shtrausslearning,12,8,2,821,Russia,UNKOWN,Saint Petersburg,Aerodynamicist,Company
69,grandmaster,Tarun Paparaju,https://www.kaggle.com/tarunpaparaju,17,6,10,817,United States,Massachusetts,Westford,CS undergrad,UMass Amherst
70,master,BEXGBoost,https://www.kaggle.com/bextuychiev,11,7,5,813,Uzbekistan,Andijan region,Andijan,AI Content Creator,NVIDIA
71,grandmaster,DimitreOliveira,https://www.kaggle.com/dimitreoliveira,16,11,24,811,Brazil,State of Paraíba,Campina Grande,Google Dev. Expert on ML | ML Engineer,Intuition Machines Inc.
72,master,Ayush Thakur,https://www.kaggle.com/ayuraj,6,13,23,808,India,West Bengal,Kolkata,Machine Learning Engineer,Weights and Biases
73,grandmaster,Janio Martinez Bachmann,https://www.kaggle.com/janiobachmann,15,3,1,807,Germany,Hesse,Frankfurt,Business Analyst,Google
74,master,Ishan Dutta,https://www.kaggle.com/ishandutta,7,9,8,796,India,Maharashtra,Pune,Dev Expert ,Weights and Biases
75,expert,Gaurav Dutta,https://www.kaggle.com/gauravduttakiit,0,2,67,779,India,Telangana,Hyderabad, Senior QA Tester,Accenture
76,master,Fahad Mehfooz,https://www.kaggle.com/fahadmehfoooz,12,8,0,773,India,Delhi,Delhi,Data Scientist,"Optum, UnitedHealth Group"
77,master,ilovescience,https://www.kaggle.com/tanlikesmath,11,9,15,757,United States,California,Sacramento,PhD candidate,UC Davis
78,master,Devlikamov Vlad,https://www.kaggle.com/lordozvlad,10,1,0,750,Russia,Nizhny Novgorod Oblast,Nizhny Novgorod,Lab Assistant,UNN
79,grandmaster,Konstantin Yakovlev,https://www.kaggle.com/kyakovlev,17,14,10,747,Portugal,Lisbon,Cascais,PM,__self__
80,grandmaster,Erik Bruin,https://www.kaggle.com/erikbruin,15,1,0,743,Netherlands,North Holland,Amsterdam,Data Scientist,xxx
81,master,kkiller,https://www.kaggle.com/kneroma,7,15,8,741,France,Île-de-France,Paris,Data Scientist,UNKOWN
82,master,Tanay Mehta,https://www.kaggle.com/heyytanay,8,14,28,741,India,Rajasthan,Jaipur,Applied Research Intern - Machine Learning,NVIDIA
83,grandmaster,Yury Kashnitsky,https://www.kaggle.com/kashnitsky,16,18,28,737,Netherlands,North Holland,Amsterdam,Principal Machine Learning Scientist,RELX
84,master,JeongBin Park,https://www.kaggle.com/jeongbinpark,4,20,24,730,South Korea,Incheon,Incheon,Undergraduate,Sejong University
85,master,Radmir Zosimov,https://www.kaggle.com/hijest,9,11,10,719,Russia,UNKOWN,Moscow,Doorman,Bath of Baby Kagglers
86,master,Michal Bogacz,https://www.kaggle.com/michau96,11,15,6,712,Poland,Pomeranian Voivodeship,Gdańsk,Data Scientist,PwC Poland
87,master,Heroseo,https://www.kaggle.com/piantic,8,9,12,710,South Korea,Seoul,Seoul,Data Scientist,no where
88,master,Manav,https://www.kaggle.com/manabendrarout,6,8,13,708,India,Uttar Pradesh,Noida,Data Scientist,Optum
89,grandmaster,Anisotropic,https://www.kaggle.com/arthurtok,16,4,3,698,United Kingdom,England,London,Data Scientist,Barclays DASA
90,master,Alexander Ryzhkov,https://www.kaggle.com/alexryzhkov,7,8,19,696,Russia,UNKOWN,Moscow,Head of AutoML Team,Sber AI Lab
91,master,Hamza,https://www.kaggle.com/hamzaghanmi,6,9,10,690,Tunisia,Bizerte,Bizerte,Computer Science Engineer,.
92,grandmaster,Vahideh Dashti,https://www.kaggle.com/vahidehdashti,15,1,0,687,Iran,Yazd Province,Yazd,Data Analyst,Yazd
93,grandmaster,Ekrem Bayar,https://www.kaggle.com/ekrembayar,15,5,18,680,Turkey,Istanbul,İstanbul,Data Scientist,SabancıDx
94,master,Pavan Sanagapati,https://www.kaggle.com/pavansanagapati,9,3,8,680,India,Karnataka,Bengaluru,General Manager -Market Data Analytics,Philips India Ltd
95,master,Brenda N,https://www.kaggle.com/brendan45774,9,11,0,675,United States,Florida,Florida City,A girl,BörkaPanda
96,master,Kishal Mandal,https://www.kaggle.com/kishalmandal,3,13,21,672,India,West Bengal,Kolkata,Data Scientist,Cloudcraftz Solutions Pvt. Ltd.
97,expert,blue7red,https://www.kaggle.com/rhythmcam,0,1,34,670,South Korea,Seoul,Seoul,Full Stack Developer,ETC
98,master,Tarek Hamdi,https://www.kaggle.com/hamditarek,11,9,23,662,Finland,UNKOWN,Helsinki,Data Scientist,Huawei
99,master,YuyaYamamoto,https://www.kaggle.com/nejumi,9,6,16,654,Japan,Tokyo,Tokyo,hoge,hoge
100,master,ootake,https://www.kaggle.com/ootake,8,8,3,644,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
101,expert,Serigne,https://www.kaggle.com/serigne,2,1,3,643,France,Île-de-France,Paris,Quant Data Scientist,UNKOWN
102,master,Zahra Amini,https://www.kaggle.com/aminizahra,4,15,5,635,Iran,Kerman Province,Shahrbabak,AI Student,Shiraz university
103,master,Giba,https://www.kaggle.com/titericz,14,19,23,631,Brazil,State of Paraná,Curitiba,RAPIDS,NVIDIA
104,grandmaster,Wei Hao Khoong,https://www.kaggle.com/khoongweihao,16,8,15,626,Singapore,UNKOWN,Singapore,Data Scientist,NTT Ltd.
105,master,Mohamed Bakrey,https://www.kaggle.com/mohamedbakrey,2,13,42,617,Egypt,Giza Governorate,6th of October City,Data Scientist & Data Analyst,Freelancer
106,master,katsu1110,https://www.kaggle.com/code1110,6,11,32,609,Japan,Tokyo,Tokyo,sitting on a chair,home
107,master,Konrad Banachewicz,https://www.kaggle.com/konradb,5,17,28,598,Netherlands,North Holland,Haarlem,I interrogate data for a living,TNG Quant Consultancy
108,master,Chryzal,https://www.kaggle.com/chryzal,3,10,7,595,Benin,Littoral Department,Cotonou,Data Science enthusiast,Kaggle
109,expert,Lonnie,https://www.kaggle.com/lonnieqin,2,7,32,584,China,Guangdong Province,Guangzhou,Senior Software Engineer,UNKOWN
110,expert,Chris X,https://www.kaggle.com/docxian,0,7,95,582,Germany,Bavaria,Munich,Data Scientist,Home
111,master,🚀𝐒𝐨𝐧𝐚𝐥𝐢 𝐒𝐢𝐧𝐠𝐡,https://www.kaggle.com/sonalisingh1411,1,18,2,582,India,Telangana,Hyderabad,𝐃𝐚𝐭𝐚 𝐀𝐧𝐚𝐥𝐲𝐬𝐭,𝐀𝐬𝐩𝐢𝐨𝐧
112,master,yone-moto,https://www.kaggle.com/tyonemoto,0,21,6,581,Japan,Osaka,Ikeda,Engineer,JTC
113,master,Trigram,https://www.kaggle.com/nxrprime,6,9,29,578,India,Karnataka,Bengaluru,We partake,a joyous amount of tomfoolery
114,master,des.,https://www.kaggle.com/desalegngeb,4,14,8,573,Netherlands,Gelderland,Arnhem,abc,xyz
115,master,Kaan BOKE,https://www.kaggle.com/kaanboke,6,12,4,560,Finland,UNKOWN,Helsinki,Data Scientist & Researcher,UNKOWN
116,master,Tawara,https://www.kaggle.com/ttahara,7,12,9,555,Japan,Kanagawa,Yokohama,Research & Development Engineer,a JTC
117,grandmaster,Mobassir,https://www.kaggle.com/mobassir,18,5,7,552,Bangladesh,Dhaka Division,Dhaka,Interested in computer vision for biomedical imaging,kaggle
118,master,🌵,https://www.kaggle.com/frankmollard,10,14,19,552,Germany,Hesse,Frankfurt,Data Scientist,Home
119,master,Nitesh Yadav,https://www.kaggle.com/niteshyadav3103,7,9,1,549,India,Rajasthan,Neemrana,Student,JECRC University 
120,master,Ahmet Erdem,https://www.kaggle.com/aerdem4,9,14,19,548,Turkey,İstanbul,İstanbul,Machine Learning,NVIDIA
121,master,Thomas Konstantin,https://www.kaggle.com/thomaskonstantin,6,15,28,548,Israel,Tel Aviv District,Tel Aviv-Yafo,Data Scientist,Altooro
122,master,Abhinand,https://www.kaggle.com/abhinand05,6,6,0,547,India,Tamil Nadu,Coimbatore,Principal AI Engineer,QpiCloud
123,grandmaster,Leonardo Ferreira,https://www.kaggle.com/kabure,17,11,14,544,Brazil,State of São Paulo,São Paulo,Data Scientist Freelancer,Upwork.com
124,master,Tanishq Gautam,https://www.kaggle.com/ligtfeather,10,7,7,541,United States,Illinois,Chicago,Graduate Student,Illinois Tech
125,master,Hasan Basri Akçay,https://www.kaggle.com/hasanbasriakcay,4,10,1,537,Turkey,Antalya,Antalya,EEE,Akdeniz University
126,master,Will Koehrsen,https://www.kaggle.com/willkoehrsen,11,4,2,534,United States,Massachusetts,Boston,Data Scientist,Feature Labs
127,master,Ilia Larchenko,https://www.kaggle.com/ilialar,8,4,2,531,Thailand,Bangkok,Bangkok,Data Science Manager,Agoda
128,master,Anandhu H,https://www.kaggle.com/anandhuh,3,16,0,529,India,Kerala,Varkala,M.Sc Data Science Student,University of Kerala
129,expert,Robin,https://www.kaggle.com/heyrobin,3,3,3,529,India,Delhi,New Delhi,Chilling,Home 🏠 
130,grandmaster,JohnM,https://www.kaggle.com/jpmiller,15,9,13,522,United States,Texas,Fort Worth,Customer Data Scientist,H2O.ai
131,master,Murilão,https://www.kaggle.com/upadorprofzs,9,1,0,516,Brazil,State of Rio Grande do Sul,Rio Grande,AI,HEALTH
132,master,Data Queen,https://www.kaggle.com/halimedogan,2,15,0,516,Turkey,Aydın,Aydın,Data Operations Manager,Tarsens R&D
133,master,Siddharth Yadav,https://www.kaggle.com/thebrownviking20,5,8,8,513,India,Haryana,Gurugram,Student,"The NorthCap University, Gurugram"
134,master,tensor choko,https://www.kaggle.com/tensorchoko,0,12,24,508,Japan,Kanagawa,Kawasaki,UNKOWN,UNKOWN
135,master,Jun Hyeok,https://www.kaggle.com/junhyeok99,2,8,18,506,South Korea,Busan,Busan,Officer,"Marine Corps, Republic of Korea"
136,expert,DLastStark,https://www.kaggle.com/dlaststark,4,3,9,505,India,Jharkhand,Dhanbad,Data Engineer,The Math Company
137,master,Dmitry Uarov,https://www.kaggle.com/dmitryuarov,2,16,6,501,Russia,UNKOWN,Moscow,Data Analyst,"LCC ""Дефанс Трейд"""
138,master,Ashwini Swain,https://www.kaggle.com/ash316,8,9,6,494,India,Maharashtra,Mumbai,DevOps Engineer,Recko
139,master,Geir Drange,https://www.kaggle.com/mistag,3,7,20,492,Norway,Oslo,Oslo,Engineer,Individual
140,master,Sreevishnu Damodaran,https://www.kaggle.com/sreevishnudamodaran,6,6,2,483,India,Kerala,Kochi,Data Scientist,TCS
141,master,Caesar Lupum,https://www.kaggle.com/caesarlupum,8,7,41,479,Brazil,State of Ceará,Fortaleza,Data Scientist,Datarisk
142,expert,Nicholas Broad 🚀,https://www.kaggle.com/nbroad,5,4,9,469,United States,North Carolina,Durham,ML Success,🤗
143,expert,Kaggle Kerneler,https://www.kaggle.com/kerneler,0,1,5,468,United States,California,Sunnyvale,UNKOWN,Kaggle
144,master,Ludovico Cuoghi,https://www.kaggle.com/ludovicocuoghi,1,16,1,467,Italy,Emilia-Romagna,Parma,Master Graduate Student,Keio University
145,grandmaster,Nanashi,https://www.kaggle.com/jesucristo,17,5,0,466,Germany,Bavaria,Munich,Alchemist,Kaggle
146,master,NAIN,https://www.kaggle.com/aakashnain,5,19,20,465,India,Delhi,New Delhi,Senior Data Scientist,H2O.ai
147,master,Maunish dave,https://www.kaggle.com/maunish,6,5,9,464,India,Gujarat,Vadodara,Nothing ,Nowhere
148,master,T88,https://www.kaggle.com/t88take,4,11,4,458,Japan,Osaka,Osaka,Data Scientist,p
149,master,KS,https://www.kaggle.com/ks2019,4,6,7,457,India,Maharashtra,Mumbai,Machine Learning Engineer,Jio Saavn
150,master,Yotoro,https://www.kaggle.com/shivansh002,5,6,8,454,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
151,master,Qishen Ha,https://www.kaggle.com/haqishen,10,6,1,453,Japan,Tokyo,Tokyo,Machine Learning Engineer,LINE corp.
152,master,Ishara Neranjana,https://www.kaggle.com/sisharaneranjana,6,4,0,453,Sri Lanka,Western Province,Colombo,Undergraduate | Statistics with Computer science,UOC
153,master,Mark Wijkhuizen,https://www.kaggle.com/markwijkhuizen,5,5,9,452,Netherlands,Gelderland,Nijmegen,Student,Radboud University
154,master,CPMP,https://www.kaggle.com/cpmpml,14,8,15,450,France,UNKOWN,UNKOWN,RAPIDS and deep learning,NVIDIA
155,master,Mario Caesar,https://www.kaggle.com/caesarmario,0,13,2,450,Indonesia,Jakarta,Jakarta,Just Nobody on Kaggle,UNKOWN
156,expert,sin,https://www.kaggle.com/underwearfitting,6,2,5,449,United States,California,San Diego,UNKOWN,UNKOWN
157,master,Puru Behl,https://www.kaggle.com/accountstatus,2,14,39,448,India,Delhi,Delhi,Student,Northcap University
158,expert,Maxim Kazantsev,https://www.kaggle.com/maximkazantsev,6,2,17,443,Russia,UNKOWN,Saint Petersburg,ML learner,Home
159,master,Kamogawa_Horumo,https://www.kaggle.com/xia464,5,5,1,442,Japan,Kyoto,Kyoto,office staff,JTC
160,expert,Jiashen Liu,https://www.kaggle.com/jiashenliu,1,2,13,440,Netherlands,North Holland,Amsterdam,D1,Optiver
161,expert,Kun Hao Yeh,https://www.kaggle.com/khyeh0719,4,5,3,439,Taiwan,UNKOWN,Hsinchu,Data Scientist,H2O.ai
162,master,Vivek Chowdhury,https://www.kaggle.com/vivek468,2,12,5,435,India,Delhi,New Delhi,Clinical Programmer,Novartis
163,master,Salman Ibne Eunus,https://www.kaggle.com/salmaneunus,1,16,36,432,Bangladesh,Dhaka Division,Dhaka,Bachelor of Science in Computer science,Brac University
164,master,Alin Cijov,https://www.kaggle.com/alincijov,8,3,38,432,Canada,Quebec,Montreal,Machine Learning Engineer,work
165,master,Somayyeh Gholami,https://www.kaggle.com/somayyehgholami,7,4,2,429,Belgium,Brussels,Brussels,Student of Health Data Science(Ms),VUB university
166,master,ajsw,https://www.kaggle.com/yoshikazuajisawa,3,10,2,429,Japan,Tokyo,Minato City,Data Scientist,hogehoge
167,expert,Andrej Marinchenko,https://www.kaggle.com/andrej0marinchenko,0,3,29,426,Belarus,Vitebsk Region,Polatsk,Radio engineer,prohibited by employment contract
168,master,K Scott Mader,https://www.kaggle.com/kmader,12,18,70,425,United States,Oregon,Portland,Machine Learning Engineer,UNKOWN
169,master,Sercan Yeşilöz,https://www.kaggle.com/sercanyesiloz,3,12,6,425,Turkey,İstanbul,İstanbul,Data Scientist,B2Metric : AI For Marketing Teams
170,expert,Kartik Khandelwal,https://www.kaggle.com/kartik2khandelwal,3,5,12,424,India,Uttar Pradesh,Agra,Student,Dayalbagh Educational Institute
171,grandmaster,Dieter,https://www.kaggle.com/christofhenkel,18,6,5,423,Germany,Bavaria,Munich,Deep Learning Data Scientist,Nvidia
172,master,M.Innat,https://www.kaggle.com/ipythonx,6,9,13,423,Bangladesh,Dhaka Division,Dhaka,AI Software Engineer,"CHOWA GIKEN Corp, Japan."
173,expert,Kalilur Rahman,https://www.kaggle.com/kalilurrahman,0,8,33,422,India,Telangana,Hyderabad,Technology Professional,A Leading Lifesciences Company
174,master,Alexander Teplyuk,https://www.kaggle.com/ateplyuk,10,20,22,421,Russia,UNKOWN,Moscow,Neuromorphic computer vision researcher,-Skoltech
175,master,Siti Khotijah,https://www.kaggle.com/khotijahs1,3,11,37,419,Indonesia,West Java,Bandung,AI/ML Engineer,IT Company
176,master,Kaveh Shahhosseini,https://www.kaggle.com/kavehshahhosseini,1,10,12,418,Iran,Tehran Province,Tehran,Business Analyst,Hamgam Information Technology
177,expert,Takamichi Toda,https://www.kaggle.com/takamichitoda,2,7,17,416,Japan,Kanagawa,Kawasaki,Data Scientist,AI Shift
178,grandmaster,Firat Gonen,https://www.kaggle.com/frtgnn,16,4,3,414,Turkey,İstanbul,İstanbul,Data Science & Analytics Director,GETIR
179,master,Hiroshi Oshio,https://www.kaggle.com/hiroshioshio,6,4,0,409,Japan,Hyogo,Kobe,UNKOWN,UNKOWN
180,master,Iman Jowkar,https://www.kaggle.com/imanjowkar,0,14,24,407,Afghanistan,Bamyan,Iraq,Data Analysts,UNKOWN
181,expert,Baris Dincer,https://www.kaggle.com/brsdincer,0,1,46,406,Turkey,İstanbul,İstanbul,# Researcher & Founder,International Space Science And Climate Observation Initiative 
182,expert,Adriano Passos,https://www.kaggle.com/coldfir3,1,8,13,405,Brazil,State of Paraná,Curitiba,Deep Learning Engineer,Overview.ai
183,master,Yash Patel,https://www.kaggle.com/ysthehurricane,0,15,9,402,India,Gujarat,Surat,Data Scientist and AI researcher,Ysthehurricane
184,master,Hongnan G,https://www.kaggle.com/reighns,8,7,2,401,Singapore,UNKOWN,Singapore,"ML Engineer, Business Analyst",Singapore
185,master,Ankit Kalauni,https://www.kaggle.com/ankitkalauni,0,12,8,399,India,Maharashtra,Mumbai,Student,Kaggle
186,expert,Josh,https://www.kaggle.com/joshuaswords,5,3,9,396,United States,New York,New York,Data Science Engineer,AWS
187,master,Ulrich G.,https://www.kaggle.com/ulrich07,4,9,9,392,France,Île-de-France,Palaiseau,Student,ENS-CACHAN & ENSAE Paris-Tech
188,master,DrCapa,https://www.kaggle.com/drcapa,1,9,33,392,Germany,Saxony,Leipzig,Data Science,DrCapa
189,master,raddar,https://www.kaggle.com/raddar,9,11,9,385,Lithuania,Vilnius County,Vilnius,Co-Founder & Data Scientist,oxipit.ai
190,master,Nayu.T.S.,https://www.kaggle.com/nayuts,3,8,27,385,Japan,Tokyo,Tokyo,UNKOWN,UNKOWN
191,master,Yasir Hussein Shakir,https://www.kaggle.com/yasserhessein,1,9,22,385,Malaysia,Selangor,Petaling Jaya,University Tenaga Nasional,UNITEN
192,expert,sazuma,https://www.kaggle.com/shoheiazuma,4,3,7,382,Japan,Saitama,Saitama,Kaggler,home
193,master,Niwashi,https://www.kaggle.com/marutama,4,8,4,382,Japan,Chiba,Funabashi,Engineer and Manager,Semiconductor
194,master,Yue Sun,https://www.kaggle.com/yus002,3,10,15,381,China,Shanghai,Shanghai,Algorithm Engineer,SAIC Motor AI Lab
195,master,Takoi,https://www.kaggle.com/takoihiraokazu,5,6,6,379,Japan,Fukuoka,Fukuoka,Data Scientist,Rist
196,master,David Roberts,https://www.kaggle.com/davidbroberts,3,8,14,375,United States,West Virginia,Gassaway,Software engineer,UNKOWN
